UID,designer,tid,subcategory,Product Tag,Content weight,Style weight,Browse
2418,"medo-emamel,woodtansy,y1hsuan,iammissj,goodtime-play-jewelry,lostnfind,snailworkshop,formless,fruttidinuli,creer-acc,dailybread","1UsGKiVE,1g2XM09O,1dqCJSdZ,1NL7IS_3,1MAGPgKC,1M7D_Igj,1vtq0EJP,1Vy7vC5h,1mb3l8On,1mMfrbHX,1C9EB2cp","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,蛋糕","14k金耳環,simple,modern,天然,飾物,創意,design,天然石,磅蛋糕,ribbon,簡約,香港,handmade,鑰匙圈/鑰匙包,rawstone,wood,髮飾,天然月光石,頭飾,白水晶,陶藝,限量款,白瓷,鯉魚,triangle,手工,設計,リボン,silver,多用途,禮物,中性,earring,水晶,原石,蛋糕,生日蛋糕,tansy,2way,吊飾,手作",0.634646871102,0.365353128898,1i3Podha
2419,"hello-town,cutfing","1iOgSB69,1tkcs_p1","胸針,項鍊/墜子","禮物,胸针,手工,面包,handmade,博美,創意,wood,>下午茶系列",0.0728468213488,0.927153178651,"1e6dmqm3,1a2GgVJ2,10ysiBeR"
2420,"monocircus,linchiuanmei,migu,k-a-design","1dK3mJf5,1NsYl23Q,13WyOyLI,1b_RVIAX","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包","禮物,女孩,女生,髮箍,手工,項鍊,禮品,handmade,設計,紫色,創意,design,粉紫,髮飾,3d打印,可愛,手作,簡約",0.0562270249151,0.943772975085,"1_2tOONR,1WCvuKom"
2421,"twine,kokolovesdessert,gokudera,bonnie-house","1sB46loo,1ECcuuVc,1abbxtzJ,1bj5wtVy","胸針,項鍊/墜子,髮飾,卡片/明信片","jewelry,food,禮品,handmade,復古,別針,miniature,可愛,胸針,design,卡片/明信片,手作",0.798304025765,0.201695974235,"1RN_iTQN,1ROpCzh0,1H5KC6Pu,1ZeR7WN4"
2422,"mrs-u,creer-acc,little-flower,weeken,loofah-art,nagano164,dailylike","1jcK9ZM4,10ka1wCM,1wzotUi3,1WEhZp9a,1HoFk87S,1kknlQlO,1lOqPH7D","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,廚具,耳環,筆盒/筆袋","客製化,文青,鄉村,petal,可愛,聖誕,kanzashi,情人節,女人,flower,handmade,工業風,森林系,花,真皮,限量,紅色,洗滌,手工,白色,禮品,純天然,收納包,設計,男人,愛心,筆袋,silver,つまみ細工,絲帶,禮物,natural,耳環,lilicoco,necklace,動物花卉,義大利,手作",0.894844222908,0.105155777092,"1CDFROu2,1gJTMkmd,1h3rZOT3,1OlrjBki"
2423,"h-manmaru,monnamonna","13pNRRBq,1BNoz5rK","胸針,項鍊/墜子","項鍊/墜子,胸針",0.877094038558,0.122905961442,"1tf0yO2z,1Hit2E9g,1O_v5ym4"
2424,"klafle,lazybones,tome-house,liangjen,hongkongoapes,regolith-f","1MBCPie6,1jINQ62J,1y4r0Kn4,1ZGHmzJz,1QLWtDUf,117eOPow","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,手鍊/手環","貓頭鷹,項鍊,創意,可愛,情人節,聖誕節,handmade,胸針,項圈,手工,禮物,禮品,手工皮革,設計,懶骨頭追著狗尾巴,客製化禮物,頸鍊,皮革,耳環,regolith,別針,design,手作",0.649367801265,0.350632198735,1NvTpX2V
2425,"iammissj,reshin,phancy,huahuakuen,tiyafei,1weekofthefish,meina-chen,naotjewelry,indigo","1ls5loUO,1ee9uAwg,1zNm5LX0,1wBvIno5,1Nj9EnqV,1lsEO6DB,12tJee2h,1wpDQRb0,1NwCgqZU","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,帽子,項鍊/墜子,耳環","迷你圈,惹飾首創-指紋印記系列,雪花,鑰匙圈,創意,寶石,可愛,帽子,vintage,handmade,客製化禮物,胸針,笑臉,限量款,手工,カラフル　　ブローチ　さかな　　design,手工皮革,古董,施華洛施奇,冰雪奇緣,復古,耳環,手作",0.762913884075,0.237086115925,"1hnVHvAt,1u3wVmIa,1iUeBm66"
2426,"hikidult,pearlcatcat,longyungongfang,minibobi,septemberroom,septemberroom","1SMh7dW2,1kt4nSGZ,1CKsIwtc,11hsBWcB,1lKkIIaL,1CrhlQDx","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,項鍊/墜子","cute,fashion,sculpture,pandant,sweet,動物微型,pinkoi香港,黃銅,創意,可愛,療癒,chic,girl,gloden,unique,girly,unisex,vintage,handmade,figurine,music,相機,pretty,胸針,earrings,型格,葡萄收穫期,限量,首飾,軟陶首飾,限量款,woman,animal,禮品,設計,原野,獨一無二,動物,髮飾,metalwork,時尚,cool,design,lovely,手作禮物,gift,軟陶項鍊墜子,原創,punk,手工藝,設計耳環,women,earings,手工製造,necklace,jewellry,手作,camera,臘腸犬",0.769093724277,0.230906275723,0
2427,"pinillustration,nagano164,blr,goforest,minipie-handtodo,nadeshiko,yitsunkh","18L8eSY9,1lNU37WW,1yEv35Hc,1zCTnVMa,1rOYCKWW,1eACRwst,1yuSewuX","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,淺碟/盤子/餐盤","甜點,胸章,蘇格蘭紋,話語,鑰匙圈,創意,聖經,可愛,療癒,富士山,handmade,鏡子,餅乾,胸針,詩篇,旅行,手工,交換禮物,刺繡,設計,基督,神,禮物,原創,耳環,耶穌,．幻想主題,髮帶,手作",0.560843576376,0.439156423624,"1UInvht_,1ojJHgSu"
2428,"touch-and-catch,64design,lisablue1114,sea-piggy,coliday,kami,shabonlee,ckoshxcko,nadia,emma-agency,everythinginbetween,lulucookies,yoshi850,coucoubird,akira-mika","1eIa3tp5,1fIJRs_S,1uzrOrqW,1lfN8uxr,1899eK9P,1wSzcDaU,11kb6O1D,10R9lz5Q,1WuTXpOA,1pbe6LdA,1aPqHPfh,1IlLEJxJ,1jHBoVzA,1JnYNsQg,1pIt0Pf5","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,肩背包/斜背包,胸針,平板/電腦保護套,項鍊/墜子,耳環","四角,square,ブルー,ホワイト,chain,項鍊,tricolor,創意,花兒,可愛,飄移髮夾彎,可玩可動,客製,イヤリング,レッド,blue,簡約,##髮簪髮釵髮梳,earrings,玉石,handmade,繽紛,森林系,pearl,胸針,優雅,white,中式,red,質感錢夾系列,限量款,ピアス,鴨嘴長夾,獅,パール,手工,チェーン,配件:黃銅,禮品,kami,吊飾,壓克力,中國風,青,動物,飾品,pierces,復古,纏花,設計,小王子,中性,赤,水晶,可愛風,耳環,シルバー,青金石堇青石,獨一無二,純銀,貝殼珍珠,白,silver,手作",0.503067390233,0.496932609767,0
2429,"tanpopols,little-oh,sunflowercorsage,huahuakuen,yukojewelry,frogfree","1Ve8xH2l,1sBQCE39,1wJsJr1w,1t1eH8jC,1hlAVPOp,1KTDSR6r","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,卡片/明信片","嬰兒,限量款,耳環,手作,項鍊,飾品,手工皮革,handmade,accessories,客製化禮物,鑰匙圈,baby,創意,design,胸針,笑臉,可愛,headband,卡片/明信片,水滴形,花",0.371225424682,0.628774575318,"1y7LlixV,1nAcUqxZ,1u8DLaDQ,1mvOS6kw"
2430,monkeycookie,1yaVniGO,胸針,"胸章,動物",0.271437551908,0.728562448092,"16fq4Bxm,1G2rNeHu,11j8mOfA"
2431,"rhinoandhippo,freesun,songerie,fansgood,moonlightworkshop-hk,psychesholia,glorikami,mshowfan,naivestudio,dorcus,dnsdesignoriginal,whenwereontheroad,mithx,maria-martinez,funlife,od-bear,minifanfan,571wuu,yukojewelry,goyoung","1V30nPgm,1CYc185i,1zAM88hB,17oPkfXC,1TrZ4MSL,1y6qNOgl,184wYwvE,1cp5avNf,1jIpxaiE,1FFqLwJU,1aQh4XXY,1YWqvXtH,16PR9yUK,14uRm7RN,1JJYK0K1,144yGdGZ,1o9Bp6O5,1KxhRHvi,1evYGLcV,1GzvpnQ8","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,皮夾/錢包,鑰匙圈/鑰匙包,耳環,胸針,貼紙,項鍊/墜子,男鞋","水果,項鍊,手工製作,約會,飾物,創意,design,復古,別針,雕花鞋,簡約,捕夢網,natural系列,vintage,handcut,好煩小姐,handmade,馬汀大夫,鑰匙圈/鑰匙包,真皮,磁鐵,embroidery,胸針,純銀,限量款,dr.martens,可愛,手工,dreamcatcher,手繪,手工皮革,設計,刺繡,glorikami,項鍊/墜子,樹脂膠,客製化禮物,禮品,cool,goldplated,皮革,禮物,leather,耳環,moose,女孩,熱縮片,押花,髮夾,necklace,古著,清新,手作",0.292110371741,0.707889628259,0
2432,"nekineki,iri","1PucvHrf,1pjXOvcH","胸針,項鍊/墜子","小動物,項鍊,森林系,可愛,ブローチ,松鼠,森林",0.735208478133,0.264791521867,0
2433,"mackyzakka,origami-fleurs,skderhouse,littleprince,gabrielatierra,youzi-pause,hstuffroom,ollobaby","1Sd0Xke1,1BzTurv7,15tI7NMM,19TFHMS6,1u4n1xIH,1UATYVbN,1PBy7Wro,1MXYCy2o","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,手鍊/手環,胸針,水壺","胸章,創意,可愛,爆走了,簡約,natural系列,璀璨,小鑰匙包,handmade,限量款,手工,企鵝造型,禮品,交換禮物,設計,莎士比亞,禮物,馬賽克,耳環,別針,摺紙,精品,髮帶,手作",0.287240468796,0.712759531204,"13BrnRWu,1OWuYEjf,1QxLWoCb"
2434,vicwang,1b067aAm,胸針,胸針,0.435212845439,0.564787154561,1k2Vkshx
2435,"murasaki1983,thelittlegift,dooors,k-a-design,yukojewelry,cynws,omhandmade,idojewel,reya-in-happiness-market,garetta,justknitting,duckplayground,pixostyle,mithx,cathydudu","1vYb4UZ6,11Nt9DeB,1nSqkSs1,1oBClJA_,16a9WW3H,1dIRiPLJ,1qNe0Baw,1Y9uz64F,1GtOq8XI,1VC5SAPJ,1L5fzHeq,1MXsWhTk,1DxjWZn7,14CFqR_s,1JUiV83Q","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,抱枕,髮飾,皮夾/錢包","cute,機車鑰匙,手工製作,自由,段染,南美洲,創意,芮亞,客製化禮物蕾絲,銅,鑰匙包,亮麗,清新感,簡約,natural系列,古銅,真皮,自然風,black,情人節禮物,himalaya,限量款,旅行,woman,設計商品,台灣製造,小旅行,設計,真皮項鍊,時尚,鑰匙圈,春遊,leather,耳環,髮夾,有趣,旅行意義,清新,情人禮物,手作,彩色香菇,項鍊,鄉村,字母,彩色,植物,design,origami,手工,香港,聖誕優惠,聖誕禮物,幾何,titicaca,鯊魚夾,叢林,多色,生日禮物,歐洲,限量手工,聖誕節,女人,南美,空氣,コットンパール,原始,植栽,聖誕節禮物,客製化禮物,森林,香港手作,印度,金工,樂活,樹林,膠珠,春天,文藝,三角,黃銅,可愛,聖誕,幸運,對比,對比色,鮮豔,森林系,汽車鑰匙,胸針,小確幸,心,r.i.h.m,mushroom,皮革,禮品,手工皮革,香菇,殖民,動物,情侶款,歐風,復古,吊飾,小禮物,閃亮,客製,男女兩用,生日,森林風,真牛皮,文字,heart,客製化,reya,modern,銅線,抱枕,情人節,菇,handmade,皮,設計感,情人,古銅項鍊,色彩,摺紙,鑰匙,世界旅行,真皮配飾,菇類,編織項鍊,刺繡,個性,別緻,古著,手作項鍊,個性風,手拿,多彩,頸鍊,禮物,natural,黃銅項鍊,編織,別針,女朋友,necklace,草體字,2way",0.68302283887,0.31697716113,"1EKDduBs,1rsCgDL6,1E88yhEZ,1cHdxvGt"
2436,momobunnyhandcraft,1ou95H3A,胸針,"別針,羊毛氈,小鹿,可愛,扣針,胸針,手作",0.413600440697,0.586399559303,"1IGKr6IE,1sF4rXmy,1a2vLCr5"
2437,twine,1oDxhg1H,胸針,胸針,0.798465743306,0.201534256694,"1DMk5m8L,1Eyg0jNW,1E2NYdnR,12Sl6O3h"
2438,"murasaki1983,duckplayground,alma-handmade,about-dream,alikochenjewelry,daliwallsticker,clumsyhands,rotvintage,blackjoker,xcellent","1YRl8zKd,1xQ7z0b4,1rf0c2hh,1LMTgzNR,1m0BDygY,1q9pjxaR,1fJDr6jE,1rxRPamE,1BURCpqU,15nvj3Gx","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,牆面裝飾/壁貼,胸針,外套/大衣 (男),項鍊/墜子,燈具/燈飾","項鍊,運動外套,熊貓,鑰匙圈,聖誕,破朽,聖誕優惠,懷舊,燈具/燈飾,髮飾,胸針,壁貼,手工,手繪,彩色無痕設計壁貼,金工,復古,項鍊/墜子,無痕壁胋,別針,vintage,胖達,恐龍,手作",0.97242864491,0.02757135509,0
2439,"a-piece-of-plastic,googoods,lostnfind,goforest,origami-fleurs,apsu,sienna,themamascloset,nadia,lannil,yu-erin,dewind,sumi,intheforest,solo-accessories","1L0SZXYc,1ng9MQBu,15RwtQMM,1Jphg_g5,1v4xJJIn,1G2mgizZ,1goSb711,1sszNze2,1NgBzdmX,1L7VNdXg,1aSw9wih,1lo4nncR,1J6RpviS,149n0SoO,1sEzTZKe","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,外套/大衣 (女),髮飾,耳環","銀,項鍊,特殊版型,話語,鑰匙圈,創意,聖經,design,療癒,外套,森林系,情人節,簡約,鏡子,natural系列,handmade,幾何,plastic,不鏽鋼,髮飾,胸針,แฮนด์เมด,神,小包包,限量款,旅行,可愛,手工,禮品,設計,隨身小物,cat,動物,飾品,thailand,基督,長袖上衣,เข็มกลัด,禮物,可愛風,原創,耳環,耶穌,長版,摺紙,復古商品,手作,髮帶,上衣",0.324935516451,0.675064483549,1FNgNsKw
2440,"medo-emamel,sodek,chinling0419,buiiuefu,toutan,peopletutu,hairmo","1S2sBltp,1JhDix9o,1snpkWWm,19UJT5LO,19ePy9W0,13NFT31o,1offK1Nj","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,相機背帶/手機背帶","北海道,婚禮小物．wedding,胸針．brooch,設計．design,韓風．korean-style,耳環．earring,handmade,獨一無二．unique,創意．creative,design,髮飾．ribbon,胸針,艾莉絲夢遊仙境系列,幾合系列,生日,手作,hokkaido,客製化禮物,手鍊．bracelets,相機背帶/手機背帶",0.429316933506,0.570683066494,"10bLeJCB,1aMrYHKj,1DypoE35"
2441,"zi-art,sunorange23,themamascloset,kamijn,circledot,woodrose,paralife,nanayin,mulberryst,rarapupu,cheer-taiwan","1rb7kW63,1S4nI9nK,1HJa8UyF,1LC6JzCp,1EhedYvp,1VTHBbDf,1h0wnjnl,1YvR8j44,19ptEpK9,1gm6GWNT,10oFxEaC","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,Android 週邊,項鍊/墜子,洋裝,髮飾,卡片/明信片","cute,袋,萌,貓,手拿包,galaxy,keychain,蝴蝶,古銅,3,不鏽鋼,限量款,琺瑯,抱枕,刺繡,金,貓咪,狗,sony,創意,bag,水滴,手作,包,項鍊,design,紙,手工,卡片,聖誕禮物,乾燥花,綠鳥翼,名字,相機,舒服,christmas,聖誕節,key,花圈,環保,客製化禮物,機,枕頭,黃裳鳳蝶,kamijn,掛飾,natural系列,pillow,耳針,壓花,catlover,可愛,htc,doll,2,iphone,胸針,限量,xperia,手繪,黑,rabbit,pouch,復古,明信片,case,寬尾鳳蝶,珠光鳳蝶,cat,z,手機,髮帶,貓奴,雨天,甜心,個性,handmade,note,雜貨包,狗奴,5,髮飾,洋裝,butterfly,包包,設計,套,泰國,禮物,samsung,dog,別針",0.791187044158,0.208812955842,0
2442,"digdig,blooming,beingoflove,leatherprince,bywe,alma-handmade,yasu-k,azusa1277,upick,bang-on-shop,kammistry,googoods,intheforest,kite,factoryzazie,sansingtaiho","1HEZAGbH,1DqSYhmY,1rHqUlpl,1iHbZGui,1LGGgpNY,16poTeG1,1qKCc9rs,1SXvogxb,1ej6kdhE,1gHNvLFU,1pWf0680,1Vf_cZW0,109BuxGK,1rkilNDx,1qidu6yx,1YPHFCTH","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,陶器/陶飾","cute,lace,birdcage,yellow,鑰匙圈,創意,unique,keychain,簡約,natural系列,不鏽鋼,wood,bridal,極簡,個性,茶器,設計,wedding,魚,headpiece,白色,leather,耳環,bag,茶道,手作,kammistry,日本花簪,項鍊,design,企鵝,東方美學,面紗,頭飾,手工,造花,客製化禮物,設計茶具,禮物,茶道具,男朋友款,布花,髪夾,可愛,領結,和風髮飾,貓頭鷹,鑰匙圈/鑰匙包,胸針,茶文化,beingoflove,日本,つまみ細工,禮品,手工皮革,leatherprince,頭紗,現代東方,茶具,＄８０元專區耳環,white,penguin,吊飾,浴衣,茶罐,葫蘆,陶器,小鳥,儲藏罐,情人節,bagcharm,日式布花,和服,handmade,蝴蝶結,皮,髪箍,髮飾,charm,veil,皮革,男女對鍊,茶葉罐,編織,別針,聖誕禮物,黃色",0.920333123167,0.0796668768326,1gBArOdQ
2443,"pulmonico-fuyu,garohands,jinny-boboo","1CWzEcYP,1HDJelBy,11oKGPQi","胸針,項鍊/墜子,髮飾","刺繍,玻璃瓶,鳥,珍珠,皮革,蕾絲,handmade,乾燥花,可愛,手創,髮飾,禮物,手作,ribbon,森林",0.567236342462,0.432763657538,"1VFlF2u7,1YqyeO4r"
2444,"hello-town,toutan,mshowfan,universe-girl,oldnewlady,minibobi,googoods,defy,lazybones,weeken,cc-tt,studiotac","1ElEbQZN,1Gz925nA,1dh9AIXJ,1mR7zxAl,1d7pCW1h,1RBpMBHV,1jScPQrw,1yhBPBvt,1Eo7Mlyz,1BNKFojE,1hUtkc0n,1fIzeEG8","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,項鍊/墜子,髮飾,筆記本/手帳,鑰匙圈/鑰匙包,手提包","rocker,skeleton,handmade,哈雷,創意,style,unique,黃銅耳環,朋克,好煩小姐,不鏽鋼,芳,限量款,獨特,animal,槍,設計,黃銅設計,鬆緊,กระเป๋าผ้า,男人,時尚,胸针,gift,耳環,bag,rock,手作,art,解剖學,項鍊,花邊大耳環,design,獨特耶穌,girl,牙齒,jewelry,tote,幾何,環,hipster,手工,懶骨頭追著狗尾巴,客製化禮物,項鍊/墜子,亞麻布,punk,頭骨,垂飾,adjustable,spooky,黃銅,手鐲,黃銅設計頭骨,可愛,肩背包,hippie,真皮,unisex,錨,工業風,frog,鬆緊帶,骰子,精緻,boy,禮品,手工皮革,動物,兔,復古,women,鳥,限量,手工製造,髮帶,fashion,客製化,modern,halloween,accessories,情人節,文具,rockker,兔子,皮夾,風格,首飾,play,鋼鐵,beauty,骨架,anatomy,hiphop,>栗子熊系列,charm,髮窟,brass,metalwork,man,禮物,linen,necklace,心臟,義大利",0.888802158523,0.111197841477,1gXfWN0U
2445,"sou,ponchistudio,naturaism,babycat","1OAAeh6s,1_8NhLJA,1Hzxa9Fc,1FrU15nq","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包","創意,design,客製,natural系列,handmade,花,名字,髮飾,布偶吊掛飾/鑰匙圈,馬爾濟斯,烙印,禮品,設計,925純銀,pins,狗,禮物,999純銀,cat,髮夾,軟木,手作",0.548708299526,0.451291700474,0
2446,"mewinwonderland,le-groove,skderhouse,annys-workshop,chic-dog","1mbHMHIZ,1dZ6r8ZV,1tKr3h3O,19S0WRgF,1329GS8f","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,項圈/鍊子/吊牌","限量款,禮物,可愛,手工,項鍊,禮品,手工製作,handmade,設計,客製化禮物,鑰匙圈,福音禮品,創意,design,專屬,兒童髮帶,寵物,牛皮,髮帶,手作",0.139037104521,0.860962895479,1dtJgFvY
2447,"monkeycookie,caitsith,theheydayshop,kimmidoll,iammissj,qtpiworkshop,takeabreak,paxanimalia,lakin,the-readymade,mithx,uncommon","1Dfa2xIM,1eRnXCJB,1GV0rXzx,1XQRJLGm,1Q9SHPzr,11OSffY6,10ERhayT,1a7rqly2,1aCpCqzn,1xihwsgb,1RYApUqP,16EcOzBf","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,鑰匙圈/鑰匙包,胸針,磁鐵,項鍊/墜子,啟發玩具,髮飾,iPhone 週邊","パンダ,レジン,key,項鍊,handmade,彩色,胸針圍巾,愛生活,design,qtpiworkshop,水玉,碎花,麻繩,panda,瑩光,flower,natural系列,pouch,繪圖,polka,iPhone 週邊,花,熱縮片,髮飾,戶外風,飾品,minimal,小確幸,dots,プラバン,cozy,手工,手繪,熊猫,設計,brooch,雞蛋形,動物,ブローチ,鎖匙包,holder,coin,polkadots,case,禮物,和福娃娃鑰匙圈,收集,北歐,american,樹脂,創意,創意生活,耳環,純銀,髮夾,喵星人,愛倫公主,手作,可愛,長洲",0.673137890456,0.326862109544,"1tcVBAvq,1OzrUTGf"
2448,"touch-and-catch,mimiagogo","1vNXKG_D,1zBbGaPR","胸針,項鍊/墜子","handmade,禮物,個性,胸針,文創商品",0.722369948377,0.277630051623,"1gzSlJw6,1L2hRMDB,1IcITinA,1V8Qjm0Z"
2449,"little-oh,cupperwhite,beingoflove,cattail,poupee,momokoooo,septemberroom,kayopan,bang-on-shop,emma-agency,wakuwakuzoo,meyuko,lunablue,play-leather,ckoshxcko,noble_bunny,pollinosis,hm2,harebare,cutfing,dearsharka","1eZReiT8,17kqUibN,1vNJ60GV,1tmgl0CM,1MXtXC1O,1lBrjN3i,19Ulm1FA,1xKQAHqS,1jo1tqfh,1aDttDTS,1LjgUQ69,1i8YFoXj,1DHNH2l7,1sZF4e45,14jNhJbm,1yQeeOyd,1WjSPQcL,1X_FokI3,1PS3-N0F,1K9k4uPg,1RkhdAZv","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,票夾/隨身夾,鑰匙圈/鑰匙包,手鍊/手環","cute,lace,自然,我們的耳朵,貓,簡約,natural系列,蕾絲花,headpiece,wood,bridal,hat,限量款,髮飾,女裝,波斯貓,刺繡,獨一無二,wedding,unique,silver,時尚,cool,婚禮小物,白兔,頭飾,gift,耳環,timeless,創意,手作,art,ハロウィン,項鍊,配飾品,hair,design,シルバー,浪漫,紙,girl,retro,earrings,寓言,月光石,手工,新秘,pumkin,婚嫁,熱氣球,造花,jewellry,獅子,棉珍珠,◭點點款水晶美麗◭,頭花,golden,goldenring,故事,color,新娘,黃銅,花嫁,hairpiece,可愛,婚禮,帽子,outstanding,6月誕生石,花飾,花,玫瑰,胸針,lovely,葡萄收穫期,beingoflove,神秘,唯美,夏天,馬卡龍,手繪,fascinator,動物,手創,木頭,pierces,復古,透明,鑰匙圈吊飾,手工製造,吊飾,fashion,木製,蕾絲,溫柔,halloween,パンプキン,兒童,halloween2015,chic,イヤリング,ピアス,かぼちゃ,結婚,vintage,裝飾,handmade,兔子,禮帽,卡套,禮品,帽,客製化禮物,配件系列,設計,metalwork,葉片,禮物,夏日,harebare,水晶,別針,串珠,hips,純凈,手工花",0.0733930690944,0.926606930906,"1iWwS4vd,1I8EfhK1,1aIEIdDK,16gq4j5p"
2450,"soandso,neostyleorder,ckoshxcko,loveinparis,chodoii,mnp,akira-mika,river3water,moimoi,joycemom,dequeen-wedding,hand-in-hand","1lUnlxTD,1z36AbxM,1zzVRHnN,1bSr8w2d,11ooLOem,1B6amC2n,1HRP3OzI,1esKnQoE,1vCOF7cx,1J7apPiX,1Ij1BCrv,1ysJ_Gue","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,洋裝,胸針,外套/大衣 (女),項鍊/墜子,甜點,髮飾,手鍊/手環","星星,紅石榴,貓頭鷹,項鍊,手工製作,特別,黃銅,麡皮,鑰匙圈,design,飄移髮夾彎,天然石,長夾,天然珍珠,gecko,簡約,結婚,vintage,handmade,幾何,復古,胸針,情人節,新鮮食材,限量,洋裝,鍍金小葉子,限量款,手工,禮品,鎖骨鍊,設計,壁虎,碎鑽,古典,老虎,客製化禮物,新娘飾物,禮物,stone,natural,925純銀,☌-外套/denim,長鍊,ペンダント,純銀,水晶,中性,皇冠,necklace,古著,短鍊,新娘頭飾,手作",0.626146221104,0.373853778896,0
2451,"rism,myfavoritethings","14mfM5AH,1CHqW9Nq","胸針,項鍊/墜子","彩虹,日本,布,fabric,點點,熱縮片,樹脂,handmade,設計,櫻桃,創意,雲,布製,胸針,復古,滴膠,手作",0.271028220878,0.728971779122,18xvmTKi
2452,"solasolo,dottedhk,moya,metalize-productions,glorikami,tietao,muso,ckoshxcko,elephant-play,lextia,vickyhandwork,akira-mika,beemama,alma-handmade,planet-gift,queso-con-leche,alma-handmade,glorydays,2handswaltz,timbavaty,cheerful,dudehk,copperlanguage,ariogasawara","1sOgzsnS,1zaNmnXC,1HJ4R0c3,1sXNE0cM,1MjClsB1,11BJN1cX,1xcCzLKL,1nEffl6r,1OXbVsYk,1eTv8Pio,1JFe107g,1TIQpdMT,1yKXZiGQ,1DninpPu,181GaAUQ,17UxM0nM,1uecxkRJ,1aek1HZU,1T6_8Pxd,1428nj0I,1QSJ0coY,1nkbjsiv,1ZIkPnbh,1XKghwJf","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,筆記本/手帳,胸針,零錢包,項鍊/墜子,針織衫/毛衣 (中性),髮飾,後背包,鑰匙圈/鑰匙包,卡片/明信片","cute,創意,髮束,立方,迷你短夾,簡約,復古,校園,優雅,尼龍,低調奢華,限量款,氣質,精鋼,天氣球,設計,水藍,心動,cool,街並,leather,耳環,髮夾,手作,項鍊,怪異,雪花,design,origami,天氣預測瓶,奧地利水晶,flower,jewelry,海洋,仿真甜點,給她,earrings,天氣瓶,純銀,natural、手作り、ニット帽子、ハット、帽子、アニマル、アフリカ、象,手工,illustration,唯一,wirewrap,客製化禮物,線編,glorikami,故事,黃銅,可愛,飄移髮夾彎,独角森林,戀愛,鑰匙圈/鑰匙包,storm,胸針,後背包,輕便,精緻,皮革,禮品,手工皮革,電腦袋,glass,精工,不銹鋼,立體,訂製,公主,溫度計,方形,兒童,寶石,個性,vintage,handmade,黏土,髮飾,stormglass,飾品,十字架,歐洲式,孤僻,brass,手作飾品,goldplated,禮物,水晶,14吋,吸睛,洗水布,天藍,淡水珍珠,海豚,鮮艷",0.274347275615,0.725652724385,1axmLlWK
